msisdn,swap_ts,swap_channel,agent_risk_score,pre_swap_imei,post_swap_imei,imei_match,imei_msisdn_cardinality_90d,imei_swap_correlation,device_type,home_county,displacement_km,non_financial_activity_count,session_count_first_hour,time_to_first_session_min,label,fraud_archetype
254057278203,2025-02-19T20:20:00Z,agent,0.31,352081316749099,353996592217061,False,2,0.07,Nokia_105,Mombasa,1.4,9,0,3480.0,legit,normal
254092747156,2025-02-14T14:22:00Z,call_center,0.4,353270359408154,357248282510464,False,1,0.02,Tecno_Spark_10,Nairobi,2.5,14,0,300.0,legit,normal
254786556520,2025-01-07T18:55:00Z,call_center,0.22,359539769797674,357429466949953,False,1,0.12,Samsung_A14,Malindi,2.7,1,3,32.0,legit,urgent_mobile_money
254797266687,2025-02-25T22:20:00Z,agent,0.25,353160134234695,353160134234695,True,1,0.07,itel_5027,Nairobi,2.3,6,0,300.0,legit,normal
254177701681,2025-01-21T15:41:00Z,call_center,0.2,352935282136322,354944120269393,False,2,0.0,itel_2163,Eldoret,1.7,19,0,194.0,legit,power_user
254151251325,2025-02-07T18:22:00Z,call_center,0.07,355629214415170,355629214415170,True,2,0.27,Tecno_Spark_10,Meru,176.2,5,0,3.0,legit,new_recipient
254140529025,2025-02-22T18:40:00Z,agent,0.05,359246676408924,UNKNOWN,False,0,0.0,Redmi_12C,Thika,1.2,7,0,1620.0,legit,rural_shared
254070647554,2025-01-11T22:24:00Z,retail_store,0.27,356508049489660,354270742829920,False,1,0.04,Tecno_Spark_10,Garissa,1.7,14,0,3120.0,legit,normal
254194551241,2025-01-17T23:53:00Z,retail_store,0.05,352126863651578,357775141539488,False,1,0.16,Nokia_105,Malindi,2.1,18,3,105.0,legit,power_user
254157060519,2025-02-24T12:51:00Z,agent,0.17,357829008503715,357829008503715,True,1,0.01,Nokia_105,Thika,2.5,10,2,240.0,legit,power_user
254748917348,2025-01-31T04:21:00Z,agent,0.3,352464279345364,356393393635545,False,2,0.05,itel_2163,Nairobi,2.0,4,0,1560.0,legit,new_recipient
254045643331,2025-02-07T01:39:00Z,agent,0.44,359200702010724,359200702010724,True,1,0.01,itel_5027,Narok,1.3,8,0,3180.0,legit,normal
254792365375,2025-01-31T14:11:00Z,agent,0.1,357600154902659,357600154902659,True,2,0.02,itel_5027,Thika,2.5,7,0,3960.0,legit,normal
254785592100,2025-02-26T04:47:00Z,agent,0.34,352340352576960,352340352576960,True,2,0.02,itel_5027,Nakuru,2.6,6,0,240.0,legit,new_recipient
254082972524,2025-01-03T18:57:00Z,agent,0.4,359952599049008,359952599049008,True,1,0.05,Nokia_105,Narok,0.5,6,0,2340.0,legit,new_recipient
254091197532,2025-03-01T21:02:00Z,agent,0.39,354667112635911,358939454608732,False,4,0.05,itel_2160,Eldoret,702.0,7,0,2220.0,legit,rural_shared
254123983464,2025-02-28T14:19:00Z,agent,0.29,355973386409923,358692728761267,False,3,0.09,Samsung_A04,Eldoret,272.0,3,1,1140.0,legit,rural_shared
254079161209,2025-03-03T00:36:00Z,agent,0.14,352816561052991,352816561052991,True,2,0.17,Nokia_110,Nyeri,2.1,14,0,4260.0,legit,normal
254156488276,2025-02-12T15:20:00Z,agent,0.43,354118283613095,353096631728485,False,1,0.07,itel_2163,Machakos,2.1,15,0,2640.0,legit,normal
254736004749,2025-01-23T22:39:00Z,agent,0.33,355220164271677,355220164271677,True,1,0.09,itel_5027,Nakuru,2.4,11,0,1260.0,legit,normal
254137930758,2025-01-08T21:12:00Z,retail_store,0.04,357158679701496,357236907485791,False,2,0.02,itel_5027,Turkana,598.2,0,0,120.0,legit,new_recipient
254123777918,2025-01-07T04:38:00Z,agent,0.3,353463018993650,353463018993650,True,1,0.04,Nokia_105,Meru,2.3,11,0,3120.0,legit,normal
254199286698,2025-01-03T13:01:00Z,agent,0.32,358720901341118,355209893358001,False,1,0.02,Samsung_A04,Kisumu,1.2,7,0,3720.0,legit,normal
254113758997,2025-02-03T03:46:00Z,retail_store,0.18,359325733447250,356868030457159,False,1,0.08,Nokia_110,Eldoret,1.5,5,0,2040.0,fraud,normal
254081836038,2025-01-11T22:29:00Z,call_center,0.11,352217937574576,353475178967421,False,2,0.17,Samsung_A04,Garissa,0.8,3,3,39.0,legit,urgent_mobile_money
254133413221,2025-02-02T21:01:00Z,agent,0.43,356649857922073,355650264761691,False,1,0.04,Infinix_Hot_30,Garissa,1.5,3,1,22.0,legit,emergency_drain
254734144283,2025-01-29T00:52:00Z,agent,0.55,354008272556538,354008272556538,True,2,0.1,Samsung_A14,Malindi,2.1,8,1,81.0,legit,power_user
254084453216,2025-02-03T12:01:00Z,retail_store,0.41,359221980661050,354922030737700,False,1,0.01,itel_2160,Kisumu,1.3,12,0,2760.0,legit,new_recipient
254095194063,2025-01-17T22:06:00Z,agent,0.16,358792518997862,357352639905202,False,2,0.07,Samsung_A04,Nakuru,2.1,12,0,960.0,legit,new_recipient
254718154216,2025-01-08T12:14:00Z,retail_store,0.07,359821282412199,352306502809979,False,2,0.11,Tecno_Spark_10,Thika,2.2,3,2,64.0,legit,emergency_drain
254781695821,2025-02-01T19:50:00Z,agent,0.03,352683906355612,352498870760977,False,1,0.07,Nokia_110,Meru,0.9,12,1,1800.0,legit,new_recipient
254719465605,2025-01-23T03:39:00Z,agent,0.38,359193963108953,359193963108953,True,2,0.11,itel_2160,Kisii,2.1,12,1,228.0,legit,power_user
254780466023,2025-01-31T18:23:00Z,retail_store,0.41,357735650229031,355764028200710,False,1,0.09,Infinix_Hot_30,Kisumu,1.7,1,2,27.0,legit,urgent_mobile_money
254189613091,2025-02-25T15:40:00Z,agent,0.32,353030888816451,353030888816451,True,2,0.01,Nokia_105,Malindi,1.2,6,0,3000.0,legit,normal
254177987641,2025-01-08T17:54:00Z,call_center,0.33,358797097567374,356681682128084,False,2,0.03,Infinix_Hot_30,Narok,1.9,3,2,13.0,legit,urgent_mobile_money
254047660137,2025-01-17T12:30:00Z,retail_store,0.2,359688814843879,353337702858356,False,1,0.04,Tecno_T301,Machakos,2.3,6,0,180.0,legit,normal
254159145671,2025-01-18T16:31:00Z,agent,0.08,353327706773835,359158552332090,False,2,0.06,Infinix_Hot_30,Thika,0.2,10,0,1980.0,legit,normal
254061832531,2025-02-25T18:25:00Z,agent,0.13,356804222998442,356218257646920,False,1,0.06,Redmi_12C,Malindi,1.9,14,0,1500.0,legit,normal
254172848045,2025-02-20T12:37:00Z,call_center,0.22,356947659169698,356947659169698,True,2,0.02,Samsung_A04,Kisumu,2.3,7,1,1620.0,legit,new_recipient
254758560855,2025-02-19T14:21:00Z,agent,0.22,359848216778296,359848216778296,True,1,0.02,itel_5027,Narok,1.9,4,0,2100.0,legit,normal
254172976240,2025-01-26T01:33:00Z,retail_store,0.24,353119019703125,354762130823454,False,3,0.12,Nokia_105,Nakuru,2.4,10,0,1500.0,legit,rural_shared
254013015072,2025-01-10T20:17:00Z,retail_store,0.23,352769903956541,358355220323447,False,2,0.01,Tecno_T301,Garissa,1.6,8,1,2160.0,legit,rural_shared
254792835475,2025-03-01T00:58:00Z,agent,0.13,353024877811531,358529309003298,False,2,0.04,Samsung_A04,Machakos,1.1,3,0,720.0,legit,normal
254010845293,2025-02-23T03:42:00Z,agent,0.2,355745023128888,358780570228817,False,1,0.09,itel_2163,Eldoret,2.1,9,0,660.0,legit,new_recipient
254052567530,2025-02-27T03:46:00Z,agent,0.35,357135484185892,355477756974989,False,1,0.03,Samsung_A14,Kisumu,1.9,5,0,480.0,legit,new_recipient
254070757287,2025-01-14T01:31:00Z,agent,0.09,356460580889227,356460580889227,True,1,0.09,Samsung_A14,Nyeri,0.9,14,0,1440.0,legit,normal
254135320475,2025-02-28T17:01:00Z,call_center,0.11,356752153036854,356752153036854,True,2,0.03,Infinix_Hot_30,Meru,1.8,7,0,1320.0,legit,new_recipient
254164603830,2025-02-15T23:39:00Z,agent,0.28,353980675786167,353980675786167,True,2,0.07,Tecno_T301,Meru,1.8,12,0,1200.0,legit,new_recipient
254015472875,2025-01-21T03:42:00Z,call_center,0.15,356657272312208,357356760256019,False,1,0.1,Tecno_T301,Nyeri,0.4,12,3,125.0,legit,power_user
254751579050,2025-02-11T17:52:00Z,agent,0.17,353267416669020,353267416669020,True,1,0.11,Samsung_A14,Turkana,2.4,10,0,1320.0,legit,new_recipient
254097169830,2025-02-09T15:07:00Z,agent,0.39,359558480389875,357823873027468,False,1,0.09,itel_5027,Mombasa,504.6,1,1,84.0,legit,emergency_drain
254057496210,2025-01-02T03:17:00Z,agent,0.1,355486674452126,UNKNOWN,False,0,0.0,Samsung_A14,Narok,2.1,13,0,3120.0,legit,normal
254133935673,2025-02-26T18:56:00Z,agent,0.31,352554279787485,357257843210203,False,1,0.0,itel_2160,Kisumu,1.9,6,3,19.0,fraud,social_engineering_pretext
254010243475,2025-01-06T04:38:00Z,agent,0.44,359282020764018,359997501538195,False,1,0.02,itel_2163,Garissa,1.8,4,0,2940.0,legit,normal
254775727222,2025-02-04T17:35:00Z,agent,0.13,356742048262877,356451616881149,False,2,0.01,Tecno_Spark_10,Garissa,2.3,11,1,660.0,legit,new_recipient
254065220759,2025-01-09T22:02:00Z,call_center,0.41,355821003391767,352881912980110,False,2,0.04,itel_2160,Turkana,2.4,3,3,13.0,legit,urgent_mobile_money
254084906573,2025-01-10T20:20:00Z,agent,0.06,353281143894915,353281143894915,True,1,0.0,itel_5027,Garissa,1.5,9,0,140.0,legit,power_user
254745467104,2025-02-01T20:41:00Z,agent,0.33,358160917811701,354845913017416,False,4,0.07,Redmi_12C,Nyeri,1.7,6,1,1380.0,legit,rural_shared
254095615551,2025-03-01T23:27:00Z,agent,0.31,356774573463459,358349707175570,False,1,0.12,Tecno_Spark_10,Turkana,0.8,8,0,2160.0,legit,new_recipient
254126375216,2025-01-30T13:08:00Z,agent,0.23,356907306663009,358233440681988,False,2,0.02,Infinix_Hot_30,Nyeri,2.2,3,2,23.0,legit,urgent_mobile_money
254172402262,2025-02-13T18:27:00Z,agent,0.14,358781295773510,359133322876451,False,2,0.05,Nokia_110,Narok,2.0,2,1,7.0,legit,urgent_mobile_money
254183569524,2025-02-18T21:47:00Z,agent,0.29,353053232233476,355424114630418,False,1,0.11,Nokia_105,Eldoret,2.4,18,1,145.0,legit,power_user
254162477961,2025-02-09T03:55:00Z,call_center,0.41,356393997734347,356393997734347,True,1,0.05,Nokia_110,Nairobi,39.7,4,0,2040.0,legit,normal
254156922553,2025-02-05T01:09:00Z,agent,0.14,359600716459644,359600716459644,True,1,0.11,Samsung_A14,Malindi,0.7,12,0,480.0,legit,new_recipient
254064728095,2025-01-20T16:04:00Z,call_center,0.23,355885780110957,359956163888694,False,2,0.11,Infinix_Hot_30,Nakuru,1.8,3,1,40.0,legit,urgent_mobile_money
254059678543,2025-02-02T15:30:00Z,agent,0.06,354608185520119,354608185520119,True,1,0.08,itel_2163,Narok,1.9,6,0,4140.0,legit,normal
254014562761,2025-02-26T00:35:00Z,call_center,0.55,358307216204748,358307216204748,True,2,0.05,Nokia_105,Nakuru,0.6,4,1,1620.0,legit,new_recipient
254783605751,2025-02-22T03:31:00Z,agent,0.27,355322569059488,UNKNOWN,False,0,0.0,Samsung_A14,Thika,262.1,5,1,108.0,legit,power_user
254761633026,2025-01-09T16:26:00Z,agent,0.36,352178856221963,352034143273679,False,1,0.05,Samsung_A14,Nairobi,2.0,1,1,74.0,legit,emergency_drain
254187153568,2025-02-11T18:33:00Z,agent,0.37,354361709093445,355188917743920,False,1,0.02,itel_2160,Eldoret,0.4,10,0,540.0,legit,normal
254736510827,2025-01-01T13:15:00Z,agent,0.07,352839717486482,352839717486482,True,1,0.01,Tecno_Spark_10,Meru,1.5,7,0,1860.0,legit,new_recipient
254160554581,2025-02-22T12:38:00Z,call_center,0.33,359398568980742,359737945643254,False,1,0.09,itel_5027,Eldoret,0.7,3,0,120.0,legit,normal
254191423323,2025-01-30T12:16:00Z,agent,0.83,358969408074293,352082056460543,False,1,0.0,Infinix_Hot_30,Turkana,369.4,0,4,13.0,fraud,clean_device
254731971822,2025-02-27T16:09:00Z,agent,0.29,355056707827178,355469085155024,False,2,0.09,itel_5027,Eldoret,2.6,6,0,4080.0,legit,normal
254716081054,2025-02-07T00:41:00Z,agent,0.38,358504055250497,356336092267572,False,4,0.07,itel_2163,Turkana,1.4,3,1,2460.0,legit,rural_shared
254730270349,2025-01-24T22:36:00Z,agent,0.4,354000882059657,354000882059657,True,2,0.0,itel_2163,Narok,2.4,6,0,1620.0,legit,normal
254716103064,2025-01-18T19:46:00Z,agent,0.24,353460449033340,353545901411112,False,2,0.02,Nokia_105,Narok,1.0,2,1,34.0,legit,emergency_drain
254154080312,2025-02-08T17:32:00Z,call_center,0.36,354640202957885,354640202957885,True,1,0.1,Samsung_A04,Mombasa,1.9,12,0,4200.0,legit,normal
254790776028,2025-01-15T14:11:00Z,agent,0.32,359507169466361,359507169466361,True,1,0.08,itel_5027,Malindi,2.5,11,0,1800.0,legit,normal
254728095524,2025-02-19T17:31:00Z,agent,0.04,357497252555311,357497252555311,True,2,0.07,Nokia_110,Kisumu,1.0,14,0,3000.0,legit,normal
254010959836,2025-02-23T18:35:00Z,retail_store,0.03,356439796290198,353893082177063,False,1,0.09,Tecno_T301,Meru,2.7,15,0,3540.0,legit,normal
254114507892,2025-01-26T01:50:00Z,agent,0.37,355361319765242,355361319765242,True,2,0.03,Samsung_A14,Kisumu,1.5,4,0,180.0,legit,normal
254771840329,2025-02-01T21:31:00Z,agent,0.37,358253375323642,358253375323642,True,2,0.03,Nokia_110,Malindi,1.1,9,3,3.0,legit,new_recipient
254765586999,2025-01-08T02:24:00Z,call_center,0.26,359022246899859,355262235776515,False,2,0.09,itel_2163,Nairobi,2.3,19,1,132.0,legit,power_user
254789246259,2025-01-28T17:11:00Z,agent,0.48,355737392927625,3528949163804239,False,4,0.22,itel_2160,Nairobi,1.3,2,3,117.0,fraud,local_insider
254032427510,2025-01-06T18:31:00Z,call_center,0.06,355058412632180,359245442349056,False,2,0.09,Infinix_Hot_30,Narok,2.0,11,0,2160.0,legit,normal
254741439135,2025-02-02T00:16:00Z,agent,0.2,359586860163027,359586860163027,True,2,0.02,itel_5027,Mombasa,2.0,1,0,12.0,legit,normal
254712630040,2025-01-29T14:41:00Z,agent,0.33,352900511986926,357201248379915,False,1,0.05,Tecno_Spark_10,Meru,1.5,5,0,2700.0,legit,normal
254193071345,2025-01-06T01:43:00Z,call_center,0.36,353846901100763,353587093509369,False,4,0.12,Tecno_Spark_10,Eldoret,290.4,7,1,600.0,legit,rural_shared
254730313873,2025-01-21T00:10:00Z,agent,0.1,352230821575735,354946944101859,False,4,0.08,itel_2160,Kisumu,1.3,8,1,600.0,legit,rural_shared
254019176934,2025-03-01T23:38:00Z,agent,0.04,357770130861902,357770130861902,True,1,0.08,itel_2163,Garissa,2.3,9,0,1200.0,legit,new_recipient
254014803586,2025-02-15T01:49:00Z,retail_store,0.07,359597953373349,357667891704594,False,1,0.07,Tecno_Spark_10,Nairobi,1.9,0,0,3.0,legit,normal
254162869200,2025-02-11T03:02:00Z,call_center,0.31,356557249263688,352056625650164,False,2,0.1,Infinix_Hot_30,Turkana,1.9,7,0,1560.0,legit,normal
254799704057,2025-01-29T18:05:00Z,agent,0.11,353792598780858,356763769971860,False,1,0.05,itel_2160,Malindi,1.7,8,0,1200.0,legit,normal
254733874799,2025-02-19T13:35:00Z,call_center,0.07,354436675253057,359407403730653,False,4,0.02,Tecno_T301,Machakos,1.0,10,0,1620.0,legit,rural_shared
254731406422,2025-02-21T20:19:00Z,call_center,0.37,352257338098238,352257338098238,True,2,0.08,Samsung_A14,Kisumu,0.4,10,0,3480.0,legit,normal
254726244691,2025-01-28T04:30:00Z,agent,0.05,353042679390944,359552836930920,False,2,0.06,Tecno_T301,Nyeri,1.6,1,1,35.0,legit,urgent_mobile_money
254722418252,2025-01-25T17:37:00Z,agent,0.15,355465525921761,355465525921761,True,1,0.01,Tecno_Spark_10,Machakos,2.4,6,0,3180.0,legit,normal
254118351341,2025-01-14T04:34:00Z,agent,0.13,359059359985077,355694554039150,False,2,0.09,Tecno_T301,Eldoret,2.0,14,0,2700.0,legit,normal
254740586775,2025-02-11T14:05:00Z,agent,0.29,357717166406219,354642408583311,False,2,0.04,itel_2163,Thika,1.9,11,0,1320.0,legit,normal
254046706323,2025-02-20T03:47:00Z,call_center,0.06,353982523762985,353361972459308,False,2,0.2,Redmi_12C,Mombasa,1.7,12,0,720.0,legit,normal
254132955849,2025-01-26T19:27:00Z,retail_store,0.22,354354734909417,353148288617349,False,1,0.04,Nokia_105,Malindi,1.0,12,0,25.0,legit,normal
254168514368,2025-02-01T01:08:00Z,agent,0.28,356277056372749,356277056372749,True,1,0.08,Redmi_12C,Nairobi,1.3,10,1,180.0,legit,new_recipient
254183631347,2025-02-02T16:57:00Z,agent,0.42,355924413699086,356117904512574,False,2,0.08,Samsung_A14,Mombasa,1.2,4,1,85.0,legit,emergency_drain
254061935603,2025-02-28T19:36:00Z,agent,0.11,359651001670019,359651001670019,True,1,0.01,itel_2163,Garissa,2.0,11,0,4200.0,legit,normal
254738421699,2025-01-05T16:33:00Z,agent,0.33,354342017828071,358595788747390,False,1,0.07,itel_5027,Turkana,1.0,5,0,600.0,legit,new_recipient
254023957410,2025-02-11T16:50:00Z,agent,0.25,356944284395718,356944284395718,True,2,0.09,Redmi_12C,Nakuru,1.6,1,0,840.0,legit,normal
254024306098,2025-02-25T20:42:00Z,call_center,0.18,356595502767052,356595502767052,True,1,0.06,Samsung_A14,Nakuru,0.1,7,0,780.0,legit,normal
254081086855,2025-01-07T17:40:00Z,agent,0.07,357646093735250,353022752883899,False,1,0.05,itel_5027,Eldoret,2.2,3,0,2700.0,legit,normal
254041112399,2025-02-06T12:20:00Z,agent,0.43,356199787048766,356199787048766,True,1,0.06,Tecno_T301,Eldoret,2.6,6,0,1500.0,legit,new_recipient
254053028578,2025-02-28T02:55:00Z,agent,0.61,352527349586822,3528949163804239,False,5,0.27,itel_2160,Turkana,1.4,4,1,147.0,fraud,local_insider
254178961890,2025-02-03T18:44:00Z,agent,0.18,359627987694255,359627987694255,True,2,0.01,Infinix_Hot_30,Mombasa,1.9,12,2,57.0,legit,power_user
254713689298,2025-02-06T19:54:00Z,retail_store,0.11,354299937634065,359467874032359,False,1,0.04,itel_2163,Nakuru,2.5,3,0,960.0,legit,normal
254125693618,2025-02-10T13:07:00Z,agent,0.38,354589391315025,359052886341347,False,2,0.01,Samsung_A04,Kisii,2.4,1,0,240.0,legit,new_recipient
254717205673,2025-02-13T14:06:00Z,call_center,0.29,354575449647997,357605402978525,False,1,0.02,Infinix_Hot_30,Nyeri,1.4,0,3,12.0,legit,emergency_drain
254097702633,2025-01-22T22:01:00Z,retail_store,0.44,355334017708148,354197645983119,False,2,0.08,Nokia_105,Garissa,1.1,8,0,1740.0,legit,normal
254141871624,2025-02-14T04:36:00Z,agent,0.57,356101515624648,3528948486465021,False,10,0.73,itel_5027,Kisii,237.6,0,3,7.0,fraud,classic_fast
254763305685,2025-02-01T19:00:00Z,call_center,0.45,352140751081645,352140751081645,True,1,0.12,Samsung_A04,Mombasa,1.7,9,0,1320.0,legit,normal
254118928764,2025-01-11T16:43:00Z,call_center,0.21,359043328457948,UNKNOWN,False,0,0.0,Tecno_T301,Kisii,2.1,12,0,85.0,legit,power_user
254162310972,2025-01-30T19:21:00Z,agent,0.19,357057315513296,357096367460327,False,1,0.11,Tecno_Spark_10,Thika,2.9,2,1,64.0,legit,emergency_drain
254037280787,2025-02-01T15:07:00Z,agent,0.3,357454143326305,355033951831701,False,2,0.09,Samsung_A04,Eldoret,0.9,12,1,300.0,legit,new_recipient
254165500950,2025-02-21T21:29:00Z,agent,0.84,356151029046609,359520417440470,False,1,0.0,itel_2160,Narok,118.6,0,5,13.0,fraud,clean_device
254132762261,2025-01-06T02:41:00Z,agent,0.13,359585748149846,359585748149846,True,2,0.03,Tecno_T301,Kisii,329.5,4,0,3180.0,legit,normal
254787229155,2025-02-09T19:36:00Z,agent,0.33,352600079400894,3528948486465021,False,11,0.37,Tecno_T301,Machakos,49.8,3,3,360.0,fraud,slow_fraudster
254774036231,2025-02-06T20:02:00Z,agent,0.19,353420641474007,353420641474007,True,2,0.0,Tecno_Spark_10,Nairobi,0.9,15,0,4080.0,legit,normal
254183095850,2025-01-07T15:19:00Z,agent,0.3,358119536061524,358126016626256,False,2,0.09,itel_5027,Nakuru,1.4,8,0,1320.0,legit,new_recipient
254133995459,2025-02-19T03:38:00Z,agent,0.13,355275206922877,352919466636152,False,1,0.1,itel_2160,Narok,1.0,2,2,11.0,legit,urgent_mobile_money
254725990619,2025-02-28T16:27:00Z,retail_store,0.43,353704451757968,359542227356386,False,4,0.11,Tecno_Spark_10,Nyeri,2.3,9,1,120.0,legit,rural_shared
254020187376,2025-01-06T23:44:00Z,agent,0.63,359845684435954,353191156159939,False,1,0.06,Infinix_Hot_30,Garissa,1.0,0,1,42.0,fraud,urgent_mobile_money
254199373863,2025-02-04T02:06:00Z,retail_store,0.43,358111775567534,355413664556581,False,2,0.07,Nokia_110,Thika,2.7,9,0,25.0,legit,new_recipient
254719772316,2025-01-31T19:23:00Z,call_center,0.63,354331576662606,354331576662606,True,1,0.04,Nokia_110,Garissa,1.5,7,1,1560.0,legit,new_recipient
254011716865,2025-02-16T00:14:00Z,retail_store,0.17,357580182946921,357580182946921,True,2,0.0,Infinix_Hot_30,Nairobi,1.2,8,1,1320.0,legit,new_recipient
254054284952,2025-02-02T16:17:00Z,agent,0.17,356883623415389,357645901714135,False,1,0.02,Samsung_A04,Turkana,2.2,10,0,240.0,legit,normal
254132151391,2025-01-26T04:50:00Z,agent,0.36,353356177058941,353356177058941,True,2,0.12,Nokia_105,Malindi,2.0,4,0,3900.0,legit,normal
254147085720,2025-01-08T15:58:00Z,retail_store,0.37,354196425835178,356883494095835,False,3,0.0,itel_5027,Narok,1.8,5,1,1440.0,legit,rural_shared
254136575454,2025-03-02T23:18:00Z,agent,0.07,353290516630484,356797849598623,False,1,0.08,Tecno_T301,Mombasa,2.3,20,1,98.0,legit,power_user
254187200050,2025-02-20T13:42:00Z,retail_store,0.26,355544612783888,359180845441891,False,3,0.02,Tecno_T301,Kisumu,0.7,4,1,2280.0,legit,rural_shared
254724026531,2025-02-23T13:35:00Z,agent,0.19,359798354790698,358386109381082,False,2,0.12,itel_2160,Meru,2.0,5,0,1620.0,legit,new_recipient
254714868046,2025-03-01T22:53:00Z,agent,0.39,356775244679081,356775244679081,True,1,0.06,itel_5027,Kisii,2.1,4,0,1500.0,legit,normal
254155467424,2025-01-11T15:26:00Z,call_center,0.17,353297848104207,353297848104207,True,2,0.01,Redmi_12C,Kisumu,2.4,12,0,1800.0,legit,new_recipient
254715266256,2025-02-07T15:19:00Z,call_center,0.52,354294938177219,354006586431841,False,1,0.08,Redmi_12C,Kisumu,2.1,10,0,2880.0,legit,normal
254739614858,2025-01-09T04:56:00Z,call_center,0.29,354866128918551,354077054776939,False,4,0.08,Redmi_12C,Nakuru,1.0,2,0,660.0,legit,rural_shared
254764691886,2025-01-25T23:55:00Z,call_center,0.4,353226577988454,352605720519557,False,3,0.01,Samsung_A04,Kisumu,1.4,9,1,660.0,legit,rural_shared
254786020037,2025-01-07T19:23:00Z,agent,0.1,353012257640359,353012257640359,True,1,0.01,Tecno_T301,Mombasa,0.9,12,0,3840.0,legit,normal
254033372975,2025-01-10T12:44:00Z,retail_store,0.26,355161917846713,359991085447336,False,2,0.03,itel_2160,Malindi,1.3,10,0,4140.0,legit,normal
254725974906,2025-01-13T04:34:00Z,agent,0.25,354976678176455,356048999580579,False,1,0.11,Nokia_105,Kisumu,1.3,11,0,720.0,legit,normal
254028691795,2025-01-11T16:44:00Z,agent,0.43,352173216726173,354907153968986,False,2,0.08,Tecno_Spark_10,Malindi,1.6,13,0,1020.0,legit,normal
254022207385,2025-01-30T03:15:00Z,retail_store,0.04,358201233488702,354015121154130,False,1,0.11,Nokia_110,Garissa,2.2,8,0,2760.0,legit,new_recipient
254119036390,2025-01-23T04:54:00Z,agent,0.31,355779624831450,355461835936374,False,1,0.01,Samsung_A04,Meru,1.2,1,1,75.0,legit,emergency_drain
254155141638,2025-03-01T22:34:00Z,agent,0.09,356685597551515,356685597551515,True,1,0.01,Tecno_T301,Nyeri,2.3,9,0,1620.0,legit,normal
254730048659,2025-01-23T17:21:00Z,call_center,0.29,359237233041092,358204161436353,False,1,0.1,Tecno_Spark_10,Eldoret,1.2,0,2,52.0,legit,emergency_drain
254093826272,2025-01-25T16:19:00Z,agent,0.11,359476772471042,359476772471042,True,1,0.12,itel_2160,Garissa,327.7,5,0,2640.0,legit,normal
254038795306,2025-01-29T23:44:00Z,call_center,0.08,356227231947392,355052051080899,False,1,0.07,Samsung_A14,Meru,1.2,2,2,14.0,legit,emergency_drain
254769823203,2025-02-15T03:38:00Z,agent,0.06,353035253644720,355110302758562,False,2,0.05,Nokia_105,Nyeri,1.3,4,3,53.0,legit,emergency_drain
254160908244,2025-02-22T00:47:00Z,call_center,0.45,352834560639691,UNKNOWN,False,0,0.0,Infinix_Hot_30,Thika,1.6,7,0,3300.0,legit,normal
254147378162,2025-01-01T16:12:00Z,agent,0.25,359604140719365,354077779516404,False,2,0.04,Infinix_Hot_30,Malindi,0.1,8,0,1440.0,legit,new_recipient
254024855735,2025-02-18T15:36:00Z,agent,0.27,354526314492300,354526314492300,True,2,0.03,itel_5027,Mombasa,2.1,11,0,2640.0,legit,normal
254712203962,2025-01-09T12:06:00Z,call_center,0.27,357804310236261,357240702847202,False,2,0.07,itel_5027,Nyeri,0.7,0,1,14.0,legit,urgent_mobile_money
254095021406,2025-02-05T03:44:00Z,agent,0.43,355830054352458,357170881995563,False,5,0.09,Samsung_A04,Nyeri,1.5,4,0,1140.0,legit,rural_shared
254742516601,2025-02-24T21:36:00Z,retail_store,0.2,354076000891087,354076000891087,True,1,0.08,Tecno_Spark_10,Kisii,1.6,4,0,3480.0,legit,normal
254736678226,2025-02-27T21:44:00Z,agent,0.32,352392192162369,358558982986881,False,1,0.08,itel_5027,Thika,1.8,0,3,61.0,legit,emergency_drain
254728723081,2025-01-29T16:50:00Z,agent,0.17,357842816176362,356973869318531,False,1,0.03,Samsung_A04,Kisii,0.5,3,2,26.0,legit,urgent_mobile_money
254711565647,2025-01-22T01:30:00Z,agent,0.11,359443642423113,352310022785600,False,2,0.09,Tecno_T301,Garissa,1.3,8,0,3420.0,legit,normal
254076127248,2025-01-31T23:59:00Z,retail_store,0.29,353263639520091,353433078916533,False,2,0.1,itel_5027,Thika,1.6,9,1,360.0,legit,new_recipient
254159657489,2025-02-01T12:39:00Z,agent,0.08,355859560769686,357918292069487,False,4,0.05,itel_5027,Nyeri,2.4,5,1,600.0,legit,rural_shared
254767911750,2025-02-07T02:00:00Z,agent,0.11,353213025944942,353213025944942,True,2,0.07,Samsung_A14,Machakos,0.9,4,0,2940.0,legit,normal
254767863632,2025-02-07T03:50:00Z,agent,0.13,359839302956046,358398744880835,False,1,0.07,Redmi_12C,Kisii,2.6,4,0,3300.0,legit,normal
254157749092,2025-02-28T02:41:00Z,call_center,0.67,359113102943876,356079313774529,False,1,0.01,itel_5027,Garissa,1.8,1,4,19.0,legit,urgent_mobile_money
254124411379,2025-01-13T18:45:00Z,call_center,0.2,356805241399005,356805241399005,True,2,0.06,itel_2163,Turkana,0.8,10,0,300.0,legit,normal
254122093980,2025-01-29T16:10:00Z,retail_store,0.32,356222822168574,356222822168574,True,2,0.11,Samsung_A14,Garissa,0.7,11,0,184.0,legit,power_user
