msisdn,label,archetype,rule_score,xgb_proba,iso_anomaly_score,ensemble_score,ensemble_prediction
254766638648,0,urgent_mobile_money,31,0.2564,0.2889,0.2806,0
254022758322,0,new_recipient,4,0.1786,0.2182,0.1469,0
254044827682,0,urgent_mobile_money,22,0.08,0.3052,0.1783,0
254724324057,0,normal,0,0.0912,0.4282,0.1481,0
254111523668,0,normal,4,0.3143,0.3234,0.2343,0
254060006275,0,normal,1,0.3339,0.1374,0.1876,0
254013333326,0,normal,3,0.1277,0.3301,0.149,0
254194542364,0,rural_shared,2,0.121,0.2562,0.1245,0
254138827367,0,rural_shared,2,0.0824,0.3262,0.1247,0
254175257477,0,rural_shared,3,0.1312,0.203,0.1188,0
254089657242,0,urgent_mobile_money,22,0.3857,0.3879,0.3366,0
254161864511,0,normal,1,0.2207,0.2595,0.1672,0
254167419945,0,normal,0,0.171,0.0083,0.079,0
254029510614,1,normal,4,0.1347,0.1405,0.1078,0
254185414453,0,urgent_mobile_money,16,0.1668,0.1753,0.1669,0
254764918455,0,normal,0,0.0849,0.2249,0.0944,0
254752437933,0,normal,0,0.1758,0.0628,0.0948,0
254786533987,0,normal,0,0.0824,0.1789,0.0818,0
254722714486,0,power_user,15,0.152,0.2033,0.1643,0
254023318731,0,new_recipient,9,0.2138,0.1098,0.1507,0
254172111014,1,social_engineering_pretext,36,0.8618,0.5092,0.6231,1
254072739467,0,normal,0,0.3665,0.0955,0.1888,0
254763736780,0,normal,4,0.1885,0.3681,0.1888,0
254780874310,0,normal,0,0.0637,0.2366,0.0878,0
254730493328,0,rural_shared,1,0.3575,0.1753,0.2077,0
254127828539,0,normal,5,0.255,0.098,0.1542,0
254142773605,0,normal,1,0.3222,0.3113,0.2258,0
254048199079,0,normal,0,0.1905,0.1838,0.1317,0
254182310177,0,normal,14,0.1384,0.2468,0.166,0
254089634739,0,power_user,17,0.1947,0.2631,0.2044,0
254735382452,0,normal,4,0.2909,0.0524,0.156,0
254055220437,0,rural_shared,12,0.3313,0.463,0.3009,0
254737998978,0,power_user,12,0.2421,0.2304,0.2025,0
254125326517,0,emergency_drain,8,0.1871,0.2961,0.1822,0
254141042851,0,normal,0,0.2353,0.1107,0.1336,0
254147738553,0,new_recipient,5,0.2596,0.2212,0.1871,0
254777883289,0,emergency_drain,69,0.4957,0.4032,0.5309,0
254124674341,0,normal,4,0.2086,0.4166,0.21,0
254079340652,1,new_recipient,4,0.0936,0.2247,0.1103,0
254037011786,0,urgent_mobile_money,26,0.1517,0.2713,0.2141,0
254791660318,0,new_recipient,4,0.3173,0.2127,0.208,0
254132023283,0,rural_shared,2,0.1604,0.2161,0.1322,0
254192258468,0,normal,1,0.2276,0.2613,0.1708,0
254086284005,0,rural_shared,2,0.1863,0.161,0.1301,0
254139078639,0,normal,1,0.1346,0.1794,0.1084,0
254751686300,0,new_recipient,10,0.1838,0.3296,0.1951,0
254758389907,0,rural_shared,2,0.1936,0.1977,0.1426,0
254040725184,0,normal,1,0.5518,0.1622,0.2919,0
254736794773,0,normal,0,0.1686,0.14,0.1109,0
254123940640,0,normal,0,0.2812,0.1764,0.1706,0
254738262654,0,new_recipient,4,0.113,0.3148,0.1415,0
254765325502,0,normal,10,0.2146,0.1982,0.1761,0
254125785772,0,normal,1,0.48,0.1715,0.2619,0
254074836899,0,new_recipient,3,0.1611,0.2986,0.1562,0
254113252008,0,power_user,6,0.1168,0.1131,0.0988,0
254013680738,0,new_recipient,20,0.2704,0.2527,0.2449,0
254048466919,0,normal,0,0.1418,0.1403,0.0989,0
254186531346,0,new_recipient,10,0.0495,0.2005,0.1024,0
254174937519,0,new_recipient,9,0.1302,0.2628,0.1513,0
254060345261,0,rural_shared,11,0.2347,0.1578,0.1781,0
254760505902,0,power_user,4,0.2301,0.0587,0.1302,0
254017650894,0,normal,1,0.1693,0.1082,0.1062,0
254712207462,0,normal,4,0.2016,0.1013,0.1281,0
254749629478,0,new_recipient,3,0.1964,0.2272,0.1542,0
254116321052,0,new_recipient,5,0.2472,0.2462,0.1878,0
254072629708,0,normal,4,0.1009,0.126,0.0889,0
254059937188,0,emergency_drain,25,0.3357,0.352,0.3141,0
254788198673,0,power_user,17,0.4092,0.299,0.3099,0
254053805062,0,normal,15,0.1425,0.3086,0.1863,0
254011219439,0,normal,1,0.1384,0.3605,0.1554,0
254053461371,0,normal,1,0.2845,0.127,0.1628,0
254152303952,1,normal,3,0.439,0.049,0.2188,0
254789352407,0,new_recipient,4,0.2074,0.2029,0.156,0
254156722111,0,power_user,8,0.1587,0.1958,0.1444,0
254078196631,0,rural_shared,11,0.1162,0.2289,0.1425,0
254063718989,0,normal,0,0.2759,0.209,0.1764,0
254157797983,0,normal,0,0.0665,0.4144,0.1335,0
254190723740,0,new_recipient,4,0.2617,0.3139,0.2083,0
254137240069,0,urgent_mobile_money,16,0.1639,0.2533,0.1851,0
254031426021,0,new_recipient,3,0.0739,0.4446,0.1534,0
254755145903,0,new_recipient,5,0.207,0.2344,0.1668,0
254075183865,0,new_recipient,4,0.0983,0.2062,0.1078,0
254747010626,0,new_recipient,4,0.3304,0.1922,0.2088,0
254747511558,1,clean_device,100,0.9218,0.6178,0.8693,1
254736715441,0,normal,2,0.2401,0.1356,0.148,0
254183191766,0,urgent_mobile_money,30,0.2428,0.3465,0.2859,0
254156443299,0,normal,2,0.0821,0.289,0.1152,0
254760617891,0,normal,2,0.0784,0.1269,0.073,0
254023093458,0,power_user,6,0.1352,0.0618,0.0943,0
254786575617,0,normal,0,0.2421,0.0865,0.1306,0
254078933524,0,new_recipient,4,0.0813,0.2871,0.1204,0
254769680995,0,normal,2,0.2411,0.3801,0.2095,0
254055327971,0,urgent_mobile_money,27,0.321,0.1852,0.2717,0
254716938384,0,rural_shared,2,0.0639,0.0953,0.0586,0
254048369920,0,rural_shared,9,0.3329,0.2523,0.2399,0
254031532516,0,new_recipient,3,0.1935,0.175,0.1398,0
254117579779,0,new_recipient,2,0.1231,0.1862,0.1079,0
254081833055,0,new_recipient,5,0.2973,0.1056,0.1752,0
254773254835,0,normal,0,0.2622,0.0761,0.137,0
254779565319,0,rural_shared,11,0.1386,0.2709,0.1631,0
254790183163,0,new_recipient,3,0.1094,0.1975,0.1076,0
254080001858,0,normal,1,0.2286,0.1636,0.1468,0
254097637362,0,normal,0,0.3153,0.1522,0.1799,0
254178693412,0,normal,0,0.2076,0.2278,0.1503,0
254185129195,0,power_user,12,0.3434,0.2403,0.2506,0
254146575546,1,clean_device,100,0.89,0.6843,0.8716,1
254180878871,0,normal,5,0.1773,0.1131,0.1231,0
254128925948,0,normal,0,0.2162,0.1572,0.1366,0
254016747830,0,clean_device,100,0.9488,0.7556,0.9159,1
254135381133,0,urgent_mobile_money,22,0.2612,0.2933,0.2569,0
254795775328,0,power_user,8,0.1006,0.1295,0.1017,0
254781302984,1,social_engineering_pretext,27,0.6339,0.3264,0.4479,0
254045543027,0,normal,3,0.1884,0.1514,0.1316,0
254739903538,0,rural_shared,3,0.2125,0.2142,0.1582,0
254195266441,0,power_user,18,0.0721,0.4136,0.1899,0
254097968029,0,normal,5,0.1857,0.2113,0.1514,0
254012589553,0,emergency_drain,21,0.4558,0.3873,0.365,0
254078996447,0,normal,8,0.1487,0.2293,0.1483,0
254175127695,1,local_insider,39,0.9672,0.5746,0.6959,1
254098975348,0,new_recipient,2,0.0738,0.3904,0.1368,0
254181990338,0,normal,0,0.2209,0.1985,0.149,0
254057278203,0,normal,0,0.0711,0.1671,0.0737,0
254092747156,0,normal,1,0.4185,0.0464,0.2029,0
254786556520,0,urgent_mobile_money,15,0.4896,0.3095,0.3427,0
254797266687,0,normal,6,0.2165,0.2954,0.1893,0
254177701681,0,power_user,16,0.4177,0.2363,0.295,0
254151251325,0,new_recipient,72,0.6771,0.651,0.6834,1
254140529025,0,rural_shared,3,0.1718,0.2346,0.145,0
254070647554,0,normal,2,0.1632,0.3679,0.1714,0
254194551241,0,power_user,5,0.0728,0.4265,0.1544,0
254157060519,0,power_user,3,0.1295,0.2099,0.1198,0
254748917348,0,new_recipient,4,0.2845,0.1564,0.1791,0
254045643331,0,normal,1,0.2244,0.1634,0.1448,0
254792365375,0,normal,1,0.2373,0.174,0.1533,0
254785592100,0,new_recipient,11,0.0867,0.1229,0.1027,0
254082972524,0,new_recipient,2,0.3066,0.1888,0.1912,0
254091197532,0,rural_shared,6,0.3004,0.4586,0.2678,0
254123983464,0,rural_shared,4,0.2714,0.1829,0.1799,0
254079161209,0,normal,0,0.1379,0.2779,0.1315,0
254156488276,0,normal,3,0.4116,0.193,0.2425,0
254736004749,0,normal,0,0.1477,0.1116,0.0944,0
254137930758,0,new_recipient,62,0.3412,0.6741,0.5081,0
254123777918,0,normal,3,0.2241,0.2231,0.1656,0
254199286698,0,normal,2,0.1263,0.0992,0.0876,0
254113758997,1,normal,3,0.2579,0.0527,0.1382,0
254081836038,0,urgent_mobile_money,21,0.1813,0.2758,0.2135,0
254133413221,0,emergency_drain,16,0.3814,0.318,0.2991,0
254734144283,0,power_user,5,0.2345,0.1855,0.1669,0
254084453216,0,new_recipient,3,0.45,0.1716,0.2544,0
254095194063,0,new_recipient,5,0.1878,0.1948,0.1482,0
254718154216,0,emergency_drain,12,0.3725,0.3266,0.2853,0
254781695821,0,new_recipient,0,0.121,0.3316,0.1374,0
254719465605,0,power_user,12,0.2452,0.2889,0.2186,0
254780466023,0,urgent_mobile_money,19,0.1919,0.1694,0.1857,0
254189613091,0,normal,0,0.1513,0.071,0.0858,0
254177987641,0,urgent_mobile_money,29,0.3612,0.1815,0.2949,0
254047660137,0,normal,11,0.4883,0.3202,0.3328,0
254159145671,0,normal,0,0.1662,0.0207,0.08,0
254061832531,0,normal,0,0.2215,0.1307,0.1324,0
254172848045,0,new_recipient,2,0.4116,0.2233,0.247,0
254758560855,0,normal,0,0.1115,0.1024,0.0758,0
254172976240,0,rural_shared,2,0.324,0.1742,0.1954,0
254013015072,0,rural_shared,1,0.2286,0.0776,0.1253,0
254792835475,0,normal,4,0.1623,0.0648,0.1012,0
254010845293,0,new_recipient,10,0.3023,0.1817,0.2114,0
254052567530,0,new_recipient,3,0.2457,0.4276,0.2265,0
254070757287,0,normal,2,0.2772,0.2166,0.1849,0
254135320475,0,new_recipient,7,0.3305,0.1582,0.2093,0
254164603830,0,new_recipient,4,0.1592,0.1874,0.1305,0
254015472875,0,power_user,8,0.1279,0.204,0.1326,0
254751579050,0,new_recipient,5,0.179,0.1762,0.1396,0
254097169830,0,emergency_drain,10,0.3326,0.4211,0.2849,0
254057496210,0,normal,4,0.1253,0.3889,0.1656,0
254133935673,1,social_engineering_pretext,30,0.8704,0.5116,0.6096,0
254010243475,0,normal,5,0.3211,0.2447,0.2207,0
254775727222,0,new_recipient,10,0.1197,0.18,0.1289,0
254065220759,0,urgent_mobile_money,21,0.5358,0.2451,0.3654,0
254084906573,0,power_user,1,0.1228,0.1527,0.0964,0
254745467104,0,rural_shared,4,0.042,0.298,0.1054,0
254095615551,0,new_recipient,4,0.1924,0.1683,0.1407,0
254126375216,0,urgent_mobile_money,19,0.3749,0.1253,0.257,0
254172402262,0,urgent_mobile_money,17,0.0876,0.228,0.1474,0
254183569524,0,power_user,11,0.2563,0.167,0.1901,0
254162477961,0,normal,1,0.1439,0.4263,0.1743,0
254156922553,0,new_recipient,8,0.3938,0.3014,0.2766,0
254064728095,0,urgent_mobile_money,19,0.1819,0.1453,0.1752,0
254059678543,0,normal,0,0.1108,0.1493,0.0872,0
254014562761,0,new_recipient,3,0.3547,0.2305,0.2262,0
254783605751,0,power_user,17,0.274,0.2656,0.2407,0
254761633026,0,emergency_drain,21,0.6601,0.3587,0.4497,0
254187153568,0,normal,1,0.1853,0.064,0.1024,0
254736510827,0,new_recipient,5,0.1479,0.1736,0.125,0
254160554581,0,normal,4,0.1856,0.0327,0.1037,0
254191423323,1,clean_device,100,0.9319,0.7532,0.9076,1
254731971822,0,normal,0,0.2145,0.1167,0.1257,0
254716081054,0,rural_shared,3,0.1395,0.1985,0.1214,0
254730270349,0,normal,0,0.3041,0.2189,0.1916,0
254716103064,0,emergency_drain,31,0.2919,0.4047,0.3255,0
254154080312,0,normal,0,0.1309,0.1321,0.0919,0
254790776028,0,normal,0,0.1396,0.1569,0.102,0
254728095524,0,normal,0,0.0989,0.2162,0.0985,0
254010959836,0,normal,0,0.2136,0.1167,0.1253,0
254114507892,0,normal,7,0.2228,0.1469,0.158,0
254771840329,0,new_recipient,12,0.0813,0.3651,0.1639,0
254765586999,0,power_user,18,0.1439,0.2878,0.1907,0
254789246259,1,local_insider,29,0.9619,0.549,0.6571,1
254032427510,0,normal,2,0.3446,0.1118,0.189,0
254741439135,0,normal,19,0.1724,0.4357,0.2435,0
254712630040,0,normal,1,0.2942,0.0765,0.1545,0
254193071345,0,rural_shared,24,0.2578,0.2726,0.2562,0
254730313873,0,rural_shared,9,0.099,0.1925,0.1197,0
254019176934,0,new_recipient,6,0.2376,0.2748,0.1936,0
254014803586,0,normal,31,0.2571,0.4803,0.3288,0
254162869200,0,normal,4,0.3317,0.1925,0.2094,0
254799704057,0,normal,1,0.0653,0.099,0.0571,0
254733874799,0,rural_shared,2,0.1368,0.4585,0.1822,0
254731406422,0,normal,4,0.1963,0.3835,0.1962,0
254726244691,0,urgent_mobile_money,14,0.1949,0.1836,0.1756,0
254722418252,0,normal,0,0.1142,0.1826,0.097,0
254118351341,0,normal,1,0.2278,0.0677,0.1224,0
254740586775,0,normal,1,0.0794,0.064,0.0547,0
254046706323,0,normal,2,0.1208,0.2991,0.1351,0
254132955849,0,normal,17,0.3251,0.3631,0.2881,0
254168514368,0,new_recipient,12,0.2237,0.1929,0.1849,0
254183631347,0,emergency_drain,10,0.5973,0.2327,0.357,0
254061935603,0,normal,0,0.091,0.2599,0.1059,0
254738421699,0,new_recipient,10,0.339,0.1979,0.232,0
254023957410,0,normal,0,0.0782,0.1685,0.0773,0
254024306098,0,normal,0,0.4776,0.1544,0.2535,0
254081086855,0,normal,0,0.1192,0.09,0.0761,0
254041112399,0,new_recipient,4,0.2137,0.2303,0.1658,0
254053028578,1,local_insider,27,0.9106,0.4712,0.6086,0
254178961890,0,power_user,8,0.1449,0.23,0.1467,0
254713689298,0,normal,1,0.0908,0.075,0.0626,0
254125693618,0,new_recipient,9,0.3157,0.2784,0.2387,0
254717205673,0,emergency_drain,73,0.3902,0.4939,0.5181,0
254097702633,0,normal,1,0.0988,0.1967,0.0966,0
254141871624,1,classic_fast,100,0.9661,0.9689,0.977,1
254763305685,0,normal,0,0.2959,0.1619,0.1736,0
254118928764,0,power_user,7,0.1961,0.1043,0.1353,0
254162310972,0,emergency_drain,17,0.165,0.3065,0.2019,0
254037280787,0,new_recipient,1,0.072,0.2482,0.0975,0
254165500950,1,clean_device,100,0.9271,0.7157,0.8961,1
254132762261,0,normal,2,0.1222,0.2776,0.1304,0
254787229155,1,slow_fraudster,27,0.8556,0.6871,0.6378,1
254774036231,0,normal,3,0.1652,0.3046,0.1595,0
254183095850,0,new_recipient,5,0.1166,0.1522,0.1055,0
254133995459,0,urgent_mobile_money,22,0.2395,0.2029,0.2245,0
254725990619,0,rural_shared,12,0.0952,0.3279,0.1608,0
254020187376,1,urgent_mobile_money,32,0.5124,0.2972,0.4009,0
254199373863,0,new_recipient,24,0.2565,0.3614,0.2778,0
254719772316,0,new_recipient,5,0.2673,0.2841,0.2063,0
254011716865,0,new_recipient,7,0.1912,0.1734,0.1504,0
254054284952,0,normal,1,0.3772,0.1866,0.2194,0
254132151391,0,normal,1,0.1097,0.1889,0.0996,0
254147085720,0,rural_shared,2,0.0929,0.0862,0.0694,0
254136575454,0,power_user,7,0.2176,0.1892,0.1662,0
254187200050,0,rural_shared,1,0.1808,0.1237,0.1153,0
254724026531,0,new_recipient,3,0.3273,0.1135,0.1847,0
254714868046,0,normal,0,0.2767,0.1851,0.1708,0
254155467424,0,new_recipient,0,0.0837,0.3071,0.1144,0
254715266256,0,normal,1,0.3582,0.0969,0.1884,0
254739614858,0,rural_shared,9,0.1677,0.1884,0.1496,0
254764691886,0,rural_shared,9,0.2913,0.293,0.2313,0
254786020037,0,normal,0,0.2628,0.1476,0.1552,0
254033372975,0,normal,1,0.0839,0.243,0.1015,0
254725974906,0,normal,2,0.2803,0.168,0.1741,0
254028691795,0,normal,5,0.2574,0.1364,0.1649,0
254022207385,0,new_recipient,4,0.1832,0.1636,0.1353,0
254119036390,0,emergency_drain,10,0.4406,0.3278,0.3102,0
254155141638,0,normal,2,0.3151,0.1422,0.1833,0
254730048659,0,emergency_drain,42,0.647,0.3293,0.4995,0
254093826272,0,normal,2,0.3003,0.2583,0.2057,0
254038795306,0,emergency_drain,90,0.4851,0.3723,0.5814,0
254769823203,0,emergency_drain,36,0.3384,0.4446,0.3714,0
254160908244,0,normal,2,0.4236,0.2126,0.2497,0
254147378162,0,new_recipient,3,0.37,0.0858,0.1969,0
254024855735,0,normal,0,0.1385,0.1992,0.1121,0
254712203962,0,urgent_mobile_money,40,0.2146,0.3844,0.3127,0
254095021406,0,rural_shared,7,0.5809,0.2114,0.3353,0
254742516601,0,normal,0,0.1978,0.1909,0.1368,0
254736678226,0,emergency_drain,49,0.3124,0.4221,0.3931,0
254728723081,0,urgent_mobile_money,19,0.1653,0.1367,0.1655,0
254711565647,0,normal,4,0.1246,0.2435,0.129,0
254076127248,0,new_recipient,13,0.1092,0.1481,0.1252,0
254159657489,0,rural_shared,7,0.087,0.1456,0.0966,0
254767911750,0,normal,0,0.2039,0.1831,0.1375,0
254767863632,0,normal,2,0.1803,0.0975,0.1115,0
254157749092,0,urgent_mobile_money,27,0.5367,0.3869,0.4193,0
254124411379,0,normal,5,0.1861,0.3826,0.1944,0
254122093980,0,power_user,5,0.1262,0.2286,0.1289,0
254761985129,0,new_recipient,5,0.2561,0.1874,0.1771,0
254740371306,1,slow_fraudster,42,0.7335,0.4874,0.578,0
254721454863,0,new_recipient,7,0.1467,0.2122,0.1401,0
254766080992,0,normal,0,0.1722,0.1879,0.1245,0
254018583756,0,normal,0,0.1677,0.354,0.164,0
254783998728,0,normal,1,0.4277,0.1043,0.2215,0
254722100169,0,new_recipient,2,0.345,0.2426,0.2219,0
254716873312,0,normal,0,0.2237,0.1936,0.1491,0
254019375744,0,new_recipient,5,0.2586,0.2257,0.1878,0
254074955478,0,normal,4,0.1321,0.1914,0.1193,0
254777020841,0,normal,1,0.0684,0.0552,0.0476,0
254727089108,0,emergency_drain,20,0.7233,0.356,0.4745,0
254743098821,0,new_recipient,22,0.3577,0.3541,0.3155,0
254090707141,0,emergency_drain,11,0.1826,0.2672,0.182,0
254194693735,0,new_recipient,5,0.2059,0.2142,0.1612,0
254096283134,0,normal,16,0.2355,0.2248,0.2102,0
254164589763,0,new_recipient,3,0.2249,0.2147,0.1639,0
254088025997,0,rural_shared,3,0.1664,0.14,0.1189,0
254769075059,0,power_user,5,0.14,0.1945,0.1266,0
254125344032,0,normal,0,0.3534,0.1812,0.2043,0
254771957577,0,normal,2,0.1409,0.1607,0.1096,0
254757281481,0,emergency_drain,24,0.4944,0.2415,0.3548,0
254086704361,1,classic_fast,100,0.951,0.9735,0.9713,1
254154877114,0,new_recipient,0,0.0926,0.3392,0.1264,0
254183660901,0,power_user,4,0.0921,0.1856,0.0999,0
254061825513,0,power_user,10,0.0776,0.3713,0.1577,0
254095186662,0,urgent_mobile_money,48,0.3151,0.3994,0.3856,0
254156222897,1,normal,0,0.1451,0.2003,0.1154,0
254068920724,0,new_recipient,2,0.0731,0.2662,0.1055,0
254028441082,0,normal,1,0.1998,0.1183,0.1225,0
254160657916,0,power_user,11,0.1214,0.275,0.1564,0
254066874732,0,normal,0,0.1475,0.2168,0.1206,0
254183945121,0,rural_shared,7,0.1751,0.4134,0.2031,0
254759335745,0,normal,4,0.1628,0.4037,0.1862,0
254059288807,0,rural_shared,13,0.3592,0.227,0.2574,0
254174477029,0,normal,0,0.1751,0.21,0.1313,0
254054996142,0,normal,1,0.156,0.0436,0.0841,0
254783707966,0,new_recipient,4,0.1848,0.2847,0.1663,0
254196925529,0,new_recipient,14,0.4198,0.3074,0.3078,0
254788919678,0,normal,2,0.0832,0.0806,0.0636,0
254788394569,0,power_user,16,0.4535,0.2823,0.3227,0
254134920640,0,new_recipient,3,0.115,0.1438,0.0967,0
254124897651,0,power_user,7,0.1716,0.1546,0.1369,0
254775086161,0,power_user,4,0.1531,0.2975,0.1553,0
254176961006,0,new_recipient,4,0.1272,0.1659,0.1107,0
254121356888,0,normal,3,0.1884,0.2131,0.147,0
254134519246,0,normal,3,0.3336,0.1626,0.1998,0
254088016041,0,power_user,14,0.1906,0.225,0.184,0
254787444546,0,power_user,9,0.6475,0.1899,0.3658,0
254097461050,0,new_recipient,9,0.1377,0.1619,0.1295,0
254787232091,0,new_recipient,6,0.2528,0.1946,0.1804,0
254150822121,0,urgent_mobile_money,22,0.2074,0.3228,0.24,0
254749099886,0,normal,1,0.1492,0.2588,0.1348,0
254113512155,0,normal,2,0.2616,0.1981,0.1732,0
254737316859,0,emergency_drain,86,0.5592,0.4366,0.6188,0
254137370244,0,new_recipient,6,0.2951,0.1074,0.1776,0
254060931385,0,power_user,10,0.2253,0.4155,0.2352,0
254056387401,0,urgent_mobile_money,30,0.1192,0.3184,0.2233,0
254194277859,0,rural_shared,3,0.2582,0.1423,0.1608,0
254030151824,0,rural_shared,9,0.3754,0.2923,0.269,0
254099734045,0,urgent_mobile_money,22,0.0866,0.3315,0.1879,0
254183279887,0,rural_shared,4,0.2475,0.3247,0.2046,0
254049121076,0,normal,0,0.3683,0.1286,0.1979,0
254796402708,0,normal,3,0.2736,0.1223,0.1627,0
254138437638,0,normal,0,0.181,0.1834,0.1273,0
254158415924,0,urgent_mobile_money,37,0.2136,0.336,0.2911,0
254093283367,0,normal,3,0.1273,0.1869,0.113,0
254779899213,0,rural_shared,1,0.1584,0.0593,0.0891,0
254791492132,0,normal,1,0.1377,0.18,0.11,0
254191279340,0,urgent_mobile_money,17,0.1351,0.0634,0.1276,0
254117978364,0,emergency_drain,22,0.3094,0.3238,0.2862,0
254137694347,0,urgent_mobile_money,24,0.1758,0.2917,0.224,0
254149970176,0,urgent_mobile_money,19,0.1586,0.1683,0.1705,0
254763753415,0,new_recipient,3,0.091,0.2874,0.1218,0
254792823417,0,normal,1,0.217,0.1368,0.1349,0
254087084073,0,normal,2,0.3037,0.1567,0.1818,0
254798631451,0,emergency_drain,16,0.4225,0.307,0.3149,0
254050415208,0,new_recipient,3,0.1801,0.187,0.1368,0
254061254461,0,new_recipient,1,0.1646,0.3268,0.1588,0
254127001977,0,normal,0,0.095,0.1208,0.073,0
254054780575,0,emergency_drain,20,0.2891,0.3057,0.2665,0
254184858501,0,normal,2,0.0814,0.1722,0.0857,0
254726659211,0,normal,0,0.234,0.0645,0.1214,0
254183135199,0,emergency_drain,14,0.4546,0.215,0.3003,0
254741430557,0,new_recipient,6,0.1905,0.1143,0.1323,0
254712485582,0,new_recipient,3,0.1056,0.2739,0.125,0
254085893556,0,rural_shared,7,0.1877,0.489,0.2277,0
254147653323,0,normal,3,0.3038,0.1582,0.1853,0
254755975040,0,new_recipient,3,0.1195,0.2263,0.1194,0
254151859148,0,emergency_drain,61,0.4748,0.43,0.5042,0
254069075951,0,urgent_mobile_money,11,0.0653,0.1489,0.0996,0
254712041732,0,power_user,17,0.2217,0.3826,0.2464,0
254115794641,0,new_recipient,30,0.5589,0.3724,0.4346,0
254173210833,0,urgent_mobile_money,9,0.3074,0.163,0.2061,0
254795177372,0,normal,1,0.3748,0.2203,0.2267,0
254040959552,0,normal,4,0.2116,0.2757,0.1761,0
254038863558,0,rural_shared,1,0.1987,0.1237,0.1234,0
254156978243,0,normal,0,0.1784,0.1696,0.1227,0
254753130559,0,urgent_mobile_money,28,0.1754,0.4314,0.2708,0
254078154694,0,normal,0,0.1478,0.1485,0.1036,0
254088522458,0,rural_shared,37,0.4486,0.4418,0.4233,0
254778209889,0,normal,0,0.3095,0.2424,0.1999,0
254021680702,0,normal,1,0.1386,0.0634,0.0812,0
254752321111,0,normal,2,0.315,0.0833,0.1686,0
254765649782,0,normal,2,0.1575,0.3337,0.1603,0
254082808888,0,normal,0,0.1842,0.1001,0.1079,0
254162175390,0,normal,1,0.3377,0.1457,0.1914,0
254085098282,0,new_recipient,8,0.3778,0.1121,0.222,0
254063023281,0,power_user,8,0.1139,0.1341,0.1088,0
254769651310,0,normal,10,0.0906,0.2757,0.1397,0
254798455661,0,emergency_drain,29,0.3294,0.4672,0.352,0
254016460123,0,normal,0,0.1275,0.2895,0.1297,0
254112866789,0,urgent_mobile_money,19,0.6269,0.2878,0.4111,0
254175889390,0,normal,0,0.1268,0.1661,0.0986,0
254028674269,0,new_recipient,10,0.4533,0.192,0.282,0
254053982203,0,normal,0,0.148,0.1251,0.0979,0
254042044378,0,new_recipient,15,0.211,0.1327,0.1731,0
254080822088,0,normal,3,0.1338,0.251,0.1319,0
254041337713,0,normal,0,0.1589,0.0883,0.0936,0
254097817570,0,power_user,5,0.1059,0.3197,0.1426,0
254087802971,0,power_user,5,0.0843,0.2399,0.1129,0
254738008919,0,rural_shared,4,0.2067,0.4944,0.2286,0
254763690138,0,normal,2,0.0899,0.329,0.1287,0
254131583336,0,normal,3,0.5343,0.2721,0.3175,0
254036537659,0,normal,1,0.3138,0.1786,0.1889,0
254075948406,0,new_recipient,10,0.1375,0.2629,0.1576,0
254754355815,0,normal,6,0.2409,0.2023,0.177,0
254013562158,0,rural_shared,1,0.1486,0.1262,0.1014,0
254094829914,0,new_recipient,3,0.1523,0.1797,0.1225,0
254192290459,1,classic_fast,100,0.9619,1.0,0.9828,1
254726521090,1,power_user,18,0.1358,0.308,0.1921,0
254136715645,0,urgent_mobile_money,53,0.4351,0.3592,0.4446,0
254165709880,0,power_user,12,0.1054,0.3512,0.1712,0
254181117666,0,normal,0,0.2165,0.2106,0.1501,0
254054057752,0,normal,5,0.0931,0.0725,0.075,0
254194584955,0,normal,1,0.2018,0.156,0.1328,0
254077230503,0,urgent_mobile_money,28,0.4134,0.198,0.3195,0
254753679242,0,normal,0,0.1582,0.1542,0.1097,0
254110888633,0,normal,10,0.4345,0.2561,0.2896,0
254064459136,0,normal,2,0.1233,0.278,0.131,0
254742783588,0,normal,1,0.2049,0.1689,0.1374,0
254735533289,0,power_user,13,0.1654,0.1749,0.1572,0
254034665042,0,normal,2,0.2351,0.1019,0.1373,0
254192218084,0,urgent_mobile_money,20,0.0864,0.3265,0.1805,0
254138421757,0,new_recipient,5,0.1659,0.1114,0.1175,0
254036446208,0,normal,1,0.1287,0.293,0.1342,0
254761521068,0,rural_shared,3,0.1981,0.4173,0.2025,0
254127424752,0,new_recipient,7,0.2357,0.1689,0.1693,0
254171455568,0,emergency_drain,11,0.1679,0.3303,0.1911,0
254032609727,0,urgent_mobile_money,13,0.2796,0.1995,0.2147,0
254790730259,0,normal,23,0.1577,0.3389,0.2247,0
254016940437,0,rural_shared,7,0.2531,0.3587,0.2246,0
254157618224,0,power_user,11,0.1181,0.259,0.1509,0
254040591216,0,normal,6,0.1512,0.294,0.1595,0
254028575768,0,urgent_mobile_money,15,0.2924,0.1756,0.2205,0
254128795252,0,normal,0,0.0977,0.1823,0.0896,0
254788149139,0,normal,1,0.1225,0.1219,0.0886,0
254028088124,0,emergency_drain,75,0.5498,0.4984,0.597,0
254774034542,0,power_user,12,0.0553,0.2528,0.1241,0
254174848160,0,new_recipient,3,0.2741,0.261,0.1976,0
254780185008,0,rural_shared,2,0.192,0.1256,0.1238,0
254188146871,0,power_user,12,0.1867,0.2668,0.1867,0
254080925103,0,power_user,6,0.1042,0.1128,0.0931,0
